,postalCode,type,subtype,price,typeSale,subtypeSale,roomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
750,4540,HOUSE,HOUSE,275000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,SEMI_EQUIPPED,0,0,1,,1,700,828,3.0,0,GOOD
751,6830,HOUSE,APARTMENT_BLOCK,275000.0,FOR_SALE,BUY_REGULAR,,245.0,0.0,INSTALLED,0,0,0,,0,0,130,3.0,0,GOOD
752,6181,HOUSE,HOUSE,285000.0,FOR_SALE,BUY_REGULAR,,160.0,0.0,INSTALLED,0,0,1,30.0,1,520,600,4.0,0,JUST_RENOVATED
753,6700,HOUSE,HOUSE,285000.0,FOR_SALE,BUY_REGULAR,,132.0,0.0,INSTALLED,0,0,1,10.0,1,300,441,3.0,0,GOOD
754,6230,HOUSE,HOUSE,289000.0,FOR_SALE,BUY_REGULAR,,190.0,0.0,SEMI_EQUIPPED,0,0,1,20.0,1,300,416,2.0,0,AS_NEW
755,6800,HOUSE,HOUSE,289000.0,FOR_SALE,BUY_REGULAR,,139.0,0.0,INSTALLED,0,0,1,,1,0,898,3.0,0,GOOD
756,3370,HOUSE,HOUSE,290000.0,FOR_SALE,BUY_REGULAR,,171.0,0.0,SEMI_EQUIPPED,0,0,0,,1,0,743,3.0,0,TO_RENOVATE
757,3350,HOUSE,HOUSE,297000.0,FOR_SALE,BUY_REGULAR,,247.0,0.0,SEMI_EQUIPPED,0,0,1,42.0,0,0,1562,4.0,0,TO_RENOVATE
758,4020,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,454.0,0.0,NOT_INSTALLED,1,0,0,,0,0,860,3.0,0,TO_BE_DONE_UP
759,4020,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,140.0,,,0,0,1,8.0,0,0,250,3.0,0,AS_NEW
760,6230,HOUSE,MIXED_USE_BUILDING,299000.0,FOR_SALE,BUY_REGULAR,,218.0,0.0,HYPER_EQUIPPED,0,0,1,10.0,1,50,250,3.0,0,GOOD
761,7870,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,160.0,0.0,INSTALLED,0,0,1,,0,0,1700,4.0,0,
762,9200,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,,175.0,0.0,INSTALLED,0,1,1,,1,0,232,3.0,0,GOOD
763,9600,HOUSE,MANSION,299500.0,FOR_SALE,BUY_REGULAR,,418.0,0.0,INSTALLED,0,0,0,,0,0,525,3.0,0,GOOD
764,6600,HOUSE,HOUSE,300000.0,FOR_SALE,BUY_REGULAR,,410.0,0.0,INSTALLED,0,0,1,,0,0,600,4.0,0,GOOD
765,1730,HOUSE,HOUSE,305000.0,FOR_SALE,BUY_REGULAR,,95.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,1,35,50,3.0,0,AS_NEW
766,6820,HOUSE,HOUSE,310000.0,FOR_SALE,BUY_REGULAR,,286.0,0.0,SEMI_EQUIPPED,0,0,1,,0,0,0,2.0,0,GOOD
767,9820,HOUSE,HOUSE,315000.0,FOR_SALE,BUY_REGULAR,,135.0,0.0,SEMI_EQUIPPED,0,0,0,,1,0,551,3.0,0,TO_RENOVATE
768,4480,HOUSE,HOUSE,320000.0,FOR_SALE,BUY_REGULAR,,411.0,0.0,INSTALLED,0,0,1,35.0,1,500,687,2.0,0,AS_NEW
769,1400,HOUSE,HOUSE,325000.0,FOR_SALE,BUY_REGULAR,,320.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,170,2.0,0,GOOD
770,4500,HOUSE,HOUSE,325000.0,FOR_SALE,BUY_REGULAR,,150.0,0.0,INSTALLED,0,0,1,30.0,1,1100,1237,4.0,0,AS_NEW
771,9255,HOUSE,HOUSE,325000.0,FOR_SALE,BUY_REGULAR,,199.0,,,0,0,0,,1,0,334,2.0,0,TO_BE_DONE_UP
772,1861,HOUSE,HOUSE,339000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,INSTALLED,0,0,1,,1,100,142,2.0,0,GOOD
773,1420,HOUSE,HOUSE,345000.0,FOR_SALE,BUY_REGULAR,,130.0,0.0,INSTALLED,0,0,1,,0,0,591,4.0,0,TO_BE_DONE_UP
774,4000,HOUSE,HOUSE,345000.0,FOR_SALE,BUY_REGULAR,,146.0,0.0,NOT_INSTALLED,0,0,1,5.0,0,0,5,,0,GOOD
775,4000,HOUSE,APARTMENT_BLOCK,345000.0,FOR_SALE,BUY_REGULAR,,146.0,0.0,NOT_INSTALLED,0,0,1,5.0,0,0,5,,0,GOOD
776,4000,HOUSE,HOUSE,345000.0,FOR_SALE,BUY_REGULAR,,146.0,0.0,NOT_INSTALLED,0,0,1,5.0,0,0,5,,0,GOOD
777,4000,HOUSE,APARTMENT_BLOCK,345000.0,FOR_SALE,BUY_REGULAR,,146.0,0.0,NOT_INSTALLED,0,0,1,5.0,0,0,5,,0,GOOD
778,1740,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,,132.0,0.0,INSTALLED,0,0,1,27.0,1,394,533,2.0,0,AS_NEW
779,1785,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,,187.0,0.0,SEMI_EQUIPPED,0,0,0,,1,0,245,4.0,0,GOOD
780,4460,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,,235.0,0.0,INSTALLED,0,0,1,,0,0,550,4.0,0,AS_NEW
781,1160,HOUSE,HOUSE,350000.0,FOR_SALE,BUY_REGULAR,,110.0,0.0,INSTALLED,0,0,1,,1,135,0,2.0,0,TO_BE_DONE_UP
782,6600,HOUSE,APARTMENT_BLOCK,350000.0,FOR_SALE,BUY_REGULAR,,677.0,0.0,INSTALLED,0,0,0,,1,1300,2268,4.0,0,GOOD
783,9000,HOUSE,HOUSE,350000.0,FOR_SALE,BUY_REGULAR,,229.0,0.0,INSTALLED,0,0,1,30.0,0,0,109,2.0,0,JUST_RENOVATED
784,9991,HOUSE,HOUSE,358000.0,FOR_SALE,BUY_REGULAR,,208.0,0.0,SEMI_EQUIPPED,0,1,0,,1,0,935,4.0,0,TO_RENOVATE
785,1500,HOUSE,HOUSE,359000.0,FOR_SALE,BUY_REGULAR,,153.0,0.0,INSTALLED,0,1,1,24.0,0,0,170,2.0,0,GOOD
786,1501,HOUSE,HOUSE,359000.0,FOR_SALE,BUY_REGULAR,,153.0,0.0,INSTALLED,0,1,1,24.0,0,0,170,2.0,0,GOOD
787,2620,HOUSE,HOUSE,359000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,180,2.0,0,JUST_RENOVATED
788,1742,HOUSE,HOUSE,369900.0,FOR_SALE,BUY_REGULAR,,150.0,0.0,INSTALLED,0,0,1,7.0,1,125,267,3.0,0,AS_NEW
789,1390,HOUSE,HOUSE,375000.0,FOR_SALE,BUY_REGULAR,,184.0,0.0,INSTALLED,0,0,1,,1,1070,1070,3.0,0,TO_BE_DONE_UP
790,6700,HOUSE,HOUSE,380000.0,FOR_SALE,BUY_REGULAR,,128.0,0.0,INSTALLED,0,0,0,,0,0,422,4.0,0,GOOD
791,6833,HOUSE,HOUSE,380000.0,FOR_SALE,BUY_REGULAR,,687.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,1012,4.0,0,TO_BE_DONE_UP
792,2860,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,SEMI_EQUIPPED,0,0,0,,1,0,448,3.0,0,TO_BE_DONE_UP
793,4540,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,,240.0,0.0,INSTALLED,0,0,1,,1,0,879,4.0,0,GOOD
794,4870,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,,210.0,0.0,INSTALLED,0,0,1,45.0,1,3000,3788,4.0,0,GOOD
795,6700,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,,339.0,0.0,NOT_INSTALLED,0,0,1,25.0,1,200,289,2.0,0,TO_RENOVATE
796,6700,HOUSE,APARTMENT_BLOCK,395000.0,FOR_SALE,BUY_REGULAR,,339.0,0.0,NOT_INSTALLED,0,0,1,25.0,1,200,289,2.0,0,TO_RENOVATE
797,6700,HOUSE,MIXED_USE_BUILDING,395000.0,FOR_SALE,BUY_REGULAR,,339.0,0.0,NOT_INSTALLED,0,0,1,25.0,1,200,289,2.0,0,TO_RENOVATE
798,1300,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,,220.0,0.0,INSTALLED,0,0,1,40.0,1,150,300,3.0,0,JUST_RENOVATED
799,5621,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,,277.0,0.0,INSTALLED,0,0,1,50.0,1,1200,1406,4.0,1,GOOD
800,8000,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,,115.0,0.0,INSTALLED,0,0,0,,0,0,58,2.0,0,GOOD
801,6720,HOUSE,HOUSE,410000.0,FOR_SALE,BUY_REGULAR,,309.0,0.0,HYPER_EQUIPPED,0,0,1,,1,150,380,3.0,0,AS_NEW
802,1800,HOUSE,HOUSE,415000.0,FOR_SALE,BUY_REGULAR,,175.0,0.0,USA_INSTALLED,0,0,1,24.0,1,20,133,2.0,0,GOOD
803,1745,HOUSE,HOUSE,419000.0,FOR_SALE,BUY_REGULAR,,185.0,0.0,SEMI_EQUIPPED,0,0,1,,0,0,410,4.0,0,JUST_RENOVATED
804,8000,HOUSE,HOUSE,419000.0,FOR_SALE,BUY_REGULAR,,165.0,0.0,INSTALLED,0,0,1,15.0,0,0,85,2.0,0,JUST_RENOVATED
805,4000,HOUSE,MIXED_USE_BUILDING,420000.0,FOR_SALE,BUY_REGULAR,,210.0,0.0,INSTALLED,0,0,0,,0,0,0,2.0,0,GOOD
806,6730,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,,331.0,0.0,INSTALLED,0,0,1,,0,0,2075,2.0,0,AS_NEW
807,1410,HOUSE,HOUSE,425000.0,FOR_SALE,BUY_REGULAR,,153.0,0.0,INSTALLED,0,0,1,25.0,0,0,175,2.0,0,GOOD
808,1840,HOUSE,HOUSE,425000.0,FOR_SALE,BUY_REGULAR,,214.0,0.0,INSTALLED,0,0,1,,1,0,329,3.0,0,GOOD
809,9090,HOUSE,HOUSE,425000.0,FOR_SALE,BUY_REGULAR,,156.0,0.0,SEMI_EQUIPPED,0,0,1,,1,0,677,4.0,0,TO_BE_DONE_UP
810,1790,HOUSE,HOUSE,439000.0,FOR_SALE,BUY_REGULAR,,240.0,0.0,INSTALLED,0,0,1,70.0,1,700,940,4.0,0,JUST_RENOVATED
811,6717,HOUSE,APARTMENT_BLOCK,440000.0,FOR_SALE,BUY_REGULAR,,281.0,0.0,INSTALLED,0,0,1,,0,0,235,2.0,0,GOOD
812,4500,HOUSE,VILLA,445000.0,FOR_SALE,BUY_REGULAR,,175.0,0.0,INSTALLED,0,1,1,60.0,1,3750,3912,4.0,0,AS_NEW
813,1020,HOUSE,MIXED_USE_BUILDING,450000.0,FOR_SALE,BUY_REGULAR,,265.0,0.0,HYPER_EQUIPPED,0,0,1,25.0,0,0,107,2.0,0,GOOD
814,1820,HOUSE,HOUSE,450000.0,FOR_SALE,BUY_REGULAR,,190.0,0.0,HYPER_EQUIPPED,0,0,1,100.0,0,0,358,3.0,0,GOOD
815,6700,HOUSE,HOUSE,450000.0,FOR_SALE,BUY_REGULAR,,144.0,0.0,INSTALLED,0,0,0,,0,0,4030,4.0,0,TO_RENOVATE
816,4000,HOUSE,APARTMENT_BLOCK,470000.0,FOR_SALE,BUY_REGULAR,,150.0,0.0,SEMI_EQUIPPED,0,0,1,20.0,0,0,103,2.0,0,JUST_RENOVATED
817,1390,HOUSE,HOUSE,474000.0,FOR_SALE,BUY_REGULAR,,192.0,0.0,INSTALLED,0,0,1,20.0,1,1200,1680,4.0,0,GOOD
818,1820,HOUSE,HOUSE,,FOR_SALE,BUY_REGULAR,,150.0,0.0,INSTALLED,0,0,0,,0,0,816,4.0,0,GOOD
819,1420,HOUSE,VILLA,495000.0,FOR_SALE,BUY_REGULAR,,170.0,0.0,INSTALLED,0,1,1,,1,0,1591,4.0,0,TO_BE_DONE_UP
820,7890,HOUSE,COUNTRY_COTTAGE,499000.0,FOR_SALE,BUY_REGULAR,,317.0,0.0,SEMI_EQUIPPED,0,0,0,,0,0,2616,4.0,0,GOOD
821,1650,HOUSE,VILLA,508000.0,FOR_SALE,BUY_REGULAR,,158.0,0.0,SEMI_EQUIPPED,0,0,1,,0,0,1298,4.0,0,GOOD
822,1330,HOUSE,HOUSE,545000.0,FOR_SALE,BUY_REGULAR,,175.0,0.0,INSTALLED,0,0,1,,1,1027,1027,4.0,0,GOOD
823,1700,HOUSE,HOUSE,549000.0,FOR_SALE,BUY_REGULAR,,260.0,0.0,SEMI_EQUIPPED,0,1,1,30.0,0,0,904,4.0,0,TO_BE_DONE_UP
824,6700,HOUSE,HOUSE,550000.0,FOR_SALE,BUY_REGULAR,,166.0,0.0,INSTALLED,0,0,0,,0,0,459,2.0,0,GOOD
825,4540,HOUSE,HOUSE,559000.0,FOR_SALE,BUY_REGULAR,,320.0,0.0,INSTALLED,0,1,1,,1,0,1950,4.0,0,GOOD
826,1410,HOUSE,VILLA,580000.0,FOR_SALE,BUY_REGULAR,,180.0,0.0,INSTALLED,0,1,1,,0,0,859,4.0,0,TO_BE_DONE_UP
827,4960,HOUSE,VILLA,589000.0,FOR_SALE,BUY_REGULAR,,320.0,,,0,0,1,66.0,1,800,1273,4.0,0,
828,1090,HOUSE,APARTMENT_BLOCK,595000.0,FOR_SALE,BUY_REGULAR,,281.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,65,80,2.0,0,GOOD
829,1410,HOUSE,VILLA,595000.0,FOR_SALE,BUY_REGULAR,,180.0,0.0,INSTALLED,0,0,1,,1,0,738,4.0,0,GOOD
830,2830,HOUSE,HOUSE,619000.0,FOR_SALE,BUY_REGULAR,,216.0,0.0,INSTALLED,0,0,0,,1,0,752,4.0,0,GOOD
831,6830,HOUSE,HOUSE,625000.0,FOR_SALE,BUY_REGULAR,,340.0,0.0,INSTALLED,0,0,1,,0,0,1950,4.0,0,GOOD
832,8580,HOUSE,HOUSE,645000.0,FOR_SALE,BUY_REGULAR,5.0,446.0,0.0,HYPER_EQUIPPED,0,0,1,,0,0,2447,4.0,0,AS_NEW
833,9660,HOUSE,HOUSE,649000.0,FOR_SALE,BUY_REGULAR,,254.0,0.0,INSTALLED,0,1,1,25.0,1,0,2330,2.0,0,
834,1150,HOUSE,HOUSE,650000.0,FOR_SALE,BUY_REGULAR,,204.0,0.0,SEMI_EQUIPPED,0,0,1,,1,50,131,2.0,0,TO_RENOVATE
835,6860,HOUSE,HOUSE,650000.0,FOR_SALE,BUY_REGULAR,,267.0,0.0,INSTALLED,0,0,0,,1,0,7792,4.0,0,GOOD
836,1160,HOUSE,APARTMENT_BLOCK,660000.0,FOR_SALE,BUY_REGULAR,,192.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,0,73,3.0,0,GOOD
837,6700,HOUSE,HOUSE,675000.0,FOR_SALE,BUY_REGULAR,,273.0,0.0,INSTALLED,0,0,1,40.0,1,1500,1774,4.0,0,JUST_RENOVATED
838,3051,HOUSE,HOUSE,680000.0,FOR_SALE,BUY_REGULAR,,280.0,0.0,INSTALLED,0,0,1,,1,0,423,4.0,0,GOOD
839,5032,HOUSE,EXCEPTIONAL_PROPERTY,745000.0,FOR_SALE,BUY_REGULAR,,384.0,0.0,HYPER_EQUIPPED,0,0,1,50.0,1,800,1000,3.0,0,AS_NEW
840,1180,HOUSE,APARTMENT_BLOCK,775000.0,FOR_SALE,BUY_REGULAR,,237.0,0.0,INSTALLED,0,0,1,14.0,0,0,0,3.0,0,GOOD
841,1755,HOUSE,HOUSE,775000.0,FOR_SALE,BUY_REGULAR,,291.0,0.0,INSTALLED,0,0,1,157.0,1,8937,9266,4.0,0,AS_NEW
842,1755,HOUSE,COUNTRY_COTTAGE,775000.0,FOR_SALE,BUY_REGULAR,,291.0,0.0,INSTALLED,0,0,1,157.0,1,8937,9266,4.0,0,AS_NEW
843,6680,HOUSE,HOUSE,790000.0,FOR_SALE,BUY_REGULAR,,340.0,0.0,INSTALLED,0,0,1,100.0,1,15344,15870,4.0,0,GOOD
844,1300,HOUSE,HOUSE,795000.0,FOR_SALE,BUY_REGULAR,,340.0,0.0,HYPER_EQUIPPED,0,0,1,150.0,1,2580,2580,4.0,0,AS_NEW
845,1000,HOUSE,APARTMENT_BLOCK,799000.0,FOR_SALE,BUY_REGULAR,,355.0,0.0,USA_INSTALLED,1,0,1,12.0,0,0,0,2.0,0,GOOD
846,1701,HOUSE,VILLA,819000.0,FOR_SALE,BUY_REGULAR,,,0.0,HYPER_EQUIPPED,0,0,1,,0,0,2632,4.0,1,AS_NEW
847,9600,HOUSE,HOUSE,845000.0,FOR_SALE,BUY_REGULAR,5.0,407.0,0.0,INSTALLED,0,0,1,,0,0,21451,4.0,0,GOOD
848,1850,HOUSE,VILLA,875000.0,FOR_SALE,BUY_REGULAR,,,0.0,HYPER_EQUIPPED,0,0,1,,0,0,1235,4.0,0,TO_BE_DONE_UP
849,4550,HOUSE,EXCEPTIONAL_PROPERTY,895000.0,FOR_SALE,BUY_REGULAR,,450.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,1,5000,6200,4.0,1,AS_NEW
850,1500,HOUSE,HOUSE,990000.0,FOR_SALE,BUY_REGULAR,5.0,254.0,0.0,INSTALLED,0,0,1,,0,0,3615,4.0,0,GOOD
851,1650,HOUSE,HOUSE,990000.0,FOR_SALE,BUY_REGULAR,5.0,254.0,0.0,INSTALLED,0,0,1,,0,0,3615,4.0,0,GOOD
852,1700,HOUSE,VILLA,1150000.0,FOR_SALE,BUY_REGULAR,7.0,360.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,1,2700,2767,4.0,0,AS_NEW
